timeStamp,userID,targetApp,eventType,url,content,target.workbookName,target.sheetName,target.id,target.class,target.tagName,target.type,target.name,target.value,target.innerText,target.checked,target.href,target.option,target.title,target.innerHTML
2019-10-31T00:08:20.101Z,chaum,Excel,getCell,,,2019-G1-research-app-v1.xlsx,31-Oct,A22,,,,,1155931,,,,,,
2019-10-31T00:08:20.633Z,,OS-Clipboard,copy,,1155931,,,,,,,,,,,,,,
2019-10-31T00:08:23.677Z,chaum,Chrome,createNewTab,chrome://newtab/,,,,99,,,,,,,,,,New Tab,
2019-10-31T00:08:24.727Z,chaum,Chrome,navigate_to,https://studenteforms.app.unimelb.edu.au/apex/f?p=490:LOGIN_DESKTOP:109607033458138,,,,,,,,,,,,,,,
2019-10-31T00:08:26.205Z,chaum,Chrome,navigate_to,https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a,,,,,,,,,,,,,,,
2019-10-31T00:08:26.593Z,chaum,Chrome,createNewTab,chrome://newtab/,,,,100,,,,,,,,,,New Tab,
2019-10-31T00:08:26.759Z,chaum,Chrome,selectTab,https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a,,,,99,,,,,,,,,,Request Something - Student and Teaching Services,
2019-10-31T00:08:26.868Z,chaum,Chrome,navigate_to,chrome-search://local-ntp/local-ntp.html,,,,,,,,,,,,,,,
2019-10-31T00:08:27.869Z,chaum,Chrome,selectTab,https://unimelb.service-now.com/nav_to.do?uri=%2Fx_univ6_academic_services_request_list.do%3Fsysparm_clear_stack%3Dtrue%26sysparm_userpref_module%3Dd3a69f7f4f6d76c87861a90f0310c754%26sysparm_query%3DstateIN1,16,18%5Eassignment_groupDYNAMICd6435e965f510100a9ad2572f2b47744%5EEQ,,,,53,,,,,,,,,
2019-10-31T00:08:28.419Z,chaum,Chrome,clickLink,https://unimelb.service-now.com/nav_to.do?uri=%2Fx_univ6_academic_services_request_list.do%3Fsysparm_clear_stack%3Dtrue%26sysparm_userpref_module%3Dd3a69f7f4f6d76c87861a90f0310c754%26sysparm_query%3DstateIN1,16,18%5Eassignment_groupDYNAMICd6435e965f510100a9ad2572f2b47744%5EEQ,,,,,sn-widget-list-item sn-widget-list-item_hidden-action favorite-list-overwrite--title favorite-list-overwrite--title--display,A,,,,Assigned to my group,,x_univ6_academic_services_request_list.do?sysparm_clear_stack=true&sysparm_userpref_module=d3a69f7f4f6d76c87861a90f0310c754&sysparm_query=stateIN1,16
2019-10-31T00:08:30.604Z,chaum,Chrome,selectTab,https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a,,,,99,,,,,,,,,,Request Something - Student and Teaching Services,
2019-10-31T00:08:31.335Z,chaum,Chrome,selectTab,https://unimelb.service-now.com/nav_to.do?uri=%2Fx_univ6_academic_services_request_list.do%3Fsysparm_clear_stack%3Dtrue%26sysparm_userpref_module%3Dd3a69f7f4f6d76c87861a90f0310c754%26sysparm_query%3DstateIN1,16,18%5Eassignment_groupDYNAMICd6435e965f510100a9ad2572f2b47744%5EEQ,,,,53,,,,,,,,,
2019-10-31T00:08:32.020Z,chaum,Chrome,clickLink,https://unimelb.service-now.com/nav_to.do?uri=%2Fx_univ6_academic_services_request_list.do%3Fsysparm_clear_stack%3Dtrue%26sysparm_userpref_module%3Dd3a69f7f4f6d76c87861a90f0310c754%26sysparm_query%3DstateIN1,16,18%5Eassignment_groupDYNAMICd6435e965f510100a9ad2572f2b47744%5EEQ,,,,,sn-widget-list-item sn-widget-list-item_hidden-action favorite-list-overwrite--title favorite-list-overwrite--title--display,A,,,,AS - Assigned to me,,x_univ6_academic_services_request_list.do?sysparm_clear_stack=true&sysparm_userpref_module=ab5acc8f4fe536487861a90f0310c7cb&sysparm_query=stateIN1,16
2019-10-31T00:08:33.792Z,chaum,Chrome,clickLink,https://unimelb.service-now.com/nav_to.do?uri=%2Fx_univ6_academic_services_request_list.do%3Fsysparm_clear_stack%3Dtrue%26sysparm_userpref_module%3Dd3a69f7f4f6d76c87861a90f0310c754%26sysparm_query%3DstateIN1,16,18%5Eassignment_groupDYNAMICd6435e965f510100a9ad2572f2b47744%5EEQ,,,,,sn-widget-list-item sn-widget-list-item_hidden-action favorite-list-overwrite--title favorite-list-overwrite--title--display,A,,,,Assigned to my group,,x_univ6_academic_services_request_list.do?sysparm_clear_stack=true&sysparm_userpref_module=d3a69f7f4f6d76c87861a90f0310c754&sysparm_query=stateIN1,16
2019-10-31T00:08:34.350Z,chaum,Chrome,selectTab,https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a,,,,99,,,,,,,,,,Request Something - Student and Teaching Services,
2019-10-31T00:08:36.030Z,chaum,Chrome,clickTextField,https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a,,,,,,INPUT,radio,486,Investigate Potential Duplicate,,TRUE,,,,
2019-10-31T00:08:36.036Z,chaum,Chrome,editField,https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a,,,,,,INPUT,radio,486,Investigate Potential Duplicate,,TRUE,,,,
2019-10-31T00:08:37.781Z,chaum,Chrome,clickTextField,https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a,,,,sp_formfield_student_id,,INPUT,text,student_id,,,,,,,
2019-10-31T00:08:38.035Z,chaum,Chrome,paste,https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a,1155931,,,sp_formfield_student_id,,INPUT,text,student_id,,,,,,,
2019-10-31T00:08:38.247Z,chaum,Chrome,editField,https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a,,,,sp_formfield_student_id,,INPUT,text,student_id,1155931,,,,,,
2019-10-31T00:08:39.262Z,chaum,Chrome,clickTextField,https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a,,,,,,INPUT,radio,513,Domestic,,TRUE,,,,
2019-10-31T00:08:39.525Z,chaum,Chrome,clickTextField,https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a,,,,,,INPUT,radio,516,International,,TRUE,,,,
2019-10-31T00:08:39.528Z,chaum,Chrome,editField,https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a,,,,,,INPUT,radio,516,International,,TRUE,,,,
2019-10-31T00:08:43.104Z,chaum,Chrome,clickTextField,https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a,,,,,,INPUT,radio,513,Domestic,,TRUE,,,,
2019-10-31T00:08:43.107Z,chaum,Chrome,editField,https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a,,,,,,INPUT,radio,513,Domestic,,TRUE,,,,
2019-10-31T00:09:01.956Z,chaum,Chrome,clickButton,https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a,,,,,,BUTTON,submit,submit,,SUBMIT,,,,,Submit
2019-10-31T00:09:04.040Z,chaum,Excel,getCell,,,2019-G1-research-app-v1.xlsx,31-Oct,A24,,,,,1156136,,,,,,
2019-10-31T00:09:04.090Z,,OS-Clipboard,copy,,1156136,,,,,,,,,,,,,,
2019-10-31T00:09:10.278Z,chaum,Chrome,navigate_to,https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a,,,,,,,,,,,,,,,
2019-10-31T00:09:13.458Z,chaum,Chrome,closeTab,https://docs.google.com/spreadsheets/d/1spnqLUoEKtCjRrjnktqWqvJKTcCsK8gw9Ug7UkJ27Oc/edit#gid=0,,,,95,,,,,,,,,,Money Owed - Google Sheets,
2019-10-31T00:09:13.855Z,chaum,Chrome,selectTab,https://prod.ss.unimelb.edu.au/T1s1prod/CiAnywhere/Web/Prod/StudentStudies/ApplicationLineMyEnquiry?f=%24SST.APP_LINES.LST&h=0VcFT9j0KV&t=E667260&suite=SM&pagekey=20191031100051,,,,55,,,,,,,,,,Application Contents,
2019-10-31T00:09:14.458Z,chaum,Chrome,selectTab,https://unimelb.service-now.com/nav_to.do?uri=%2Fx_univ6_academic_services_request_list.do%3Fsysparm_clear_stack%3Dtrue%26sysparm_userpref_module%3Dd3a69f7f4f6d76c87861a90f0310c754%26sysparm_query%3DstateIN1,16,18%5Eassignment_groupDYNAMICd6435e965f510100a9ad2572f2b47744%5EEQ,,,,53,,,,,,,,,
2019-10-31T00:09:15.204Z,chaum,Chrome,clickLink,https://unimelb.service-now.com/nav_to.do?uri=%2Fx_univ6_academic_services_request_list.do%3Fsysparm_clear_stack%3Dtrue%26sysparm_userpref_module%3Dd3a69f7f4f6d76c87861a90f0310c754%26sysparm_query%3DstateIN1,16,18%5Eassignment_groupDYNAMICd6435e965f510100a9ad2572f2b47744%5EEQ,,,,,sn-widget-list-item sn-widget-list-item_hidden-action favorite-list-overwrite--title favorite-list-overwrite--title--display,A,,,,Assigned to my group,,x_univ6_academic_services_request_list.do?sysparm_clear_stack=true&sysparm_userpref_module=d3a69f7f4f6d76c87861a90f0310c754&sysparm_query=stateIN1,16
2019-10-31T00:09:16.867Z,chaum,Chrome,createNewTab,chrome://newtab/,,,,100,,,,,,,,,,New Tab,
